id,avg_speed_kmh,video
11,58.6467871858753,cctv052x2004080516x01639
12,31.796934033745437,cctv052x2004080516x01639
13,4.512108258533839,cctv052x2004080516x01639
14,5.193290098782445,cctv052x2004080516x01639
15,0.0,cctv052x2004080516x01639
16,6.560209683602927,cctv052x2004080516x01639
17,5.257316489127605,cctv052x2004080516x01639
18,41.21419474402556,cctv052x2004080516x01639
19,7.1104663305787055,cctv052x2004080516x01639
20,1.8894514677352836,cctv052x2004080516x01639
21,78.4322621964418,cctv052x2004080516x01639
22,49.63303950070836,cctv052x2004080516x01639
23,16.02765005806592,cctv052x2004080516x01639
24,0.0,cctv052x2004080516x01639
25,41.21355503007858,cctv052x2004080516x01639
26,99.7980013654749,cctv052x2004080516x01639
27,58.36744672454202,cctv052x2004080516x01639
28,0.0,cctv052x2004080516x01639
29,43.48950368873515,cctv052x2004080516x01639
30,0.0,cctv052x2004080516x01639
31,32.399397914752065,cctv052x2004080516x01639
32,65.05286199320275,cctv052x2004080516x01639
33,92.92348136238216,cctv052x2004080516x01639
0,0.0,cctv052x2004080516x01640
1,64.11972315809695,cctv052x2004080516x01640
2,0.0,cctv052x2004080516x01640
3,32.095229070651,cctv052x2004080516x01640
4,14.291518714586047,cctv052x2004080516x01640
5,32.853900477213514,cctv052x2004080516x01640
6,28.29990453195686,cctv052x2004080516x01640
7,26.485567889674886,cctv052x2004080516x01640
8,1.6006162300094144,cctv052x2004080516x01640
9,44.86088253416354,cctv052x2004080516x01640
10,14.180443880796425,cctv052x2004080516x01640
11,16.73419944217183,cctv052x2004080516x01640
12,0.0,cctv052x2004080516x01640
13,58.78030912279145,cctv052x2004080516x01640
14,15.75689641063892,cctv052x2004080516x01640
15,3.980587788851539,cctv052x2004080516x01640
16,0.0,cctv052x2004080516x01640
17,27.926773712952087,cctv052x2004080516x01640
18,14.274026755870468,cctv052x2004080516x01640
19,7.687769485581796,cctv052x2004080516x01640
20,58.41379432544196,cctv052x2004080516x01640
21,42.69661804563572,cctv052x2004080516x01640
22,37.05426771048264,cctv052x2004080516x01640
23,4.448752108077583,cctv052x2004080516x01640
24,2.38607374029327,cctv052x2004080516x01640
25,69.66332699406851,cctv052x2004080516x01640
26,22.585122136226232,cctv052x2004080516x01640
27,10.330696412101512,cctv052x2004080516x01640
28,32.26877407441649,cctv052x2004080516x01640
29,12.186578026701708,cctv052x2004080516x01640
30,46.28169635235604,cctv052x2004080516x01640
31,79.16074342809654,cctv052x2004080516x01640
32,68.53280221447127,cctv052x2004080516x01640
33,91.5190781499512,cctv052x2004080516x01640
34,33.94874102426368,cctv052x2004080516x01640
35,103.639534954876,cctv052x2004080516x01640
0,51.78267274150985,cctv052x2004080516x01641
1,51.0706474939354,cctv052x2004080516x01641
2,29.3646796171144,cctv052x2004080516x01641
3,15.395119923774788,cctv052x2004080516x01641
4,14.845095388483704,cctv052x2004080516x01641
5,34.68336534729741,cctv052x2004080516x01641
6,18.874303408593505,cctv052x2004080516x01641
7,35.53860359792616,cctv052x2004080516x01641
8,24.514326709632936,cctv052x2004080516x01641
9,30.04975640218296,cctv052x2004080516x01641
10,8.048159895375864,cctv052x2004080516x01641
11,10.852165817863606,cctv052x2004080516x01641
12,17.144738495655886,cctv052x2004080516x01641
13,0.0,cctv052x2004080516x01641
14,8.417498692827827,cctv052x2004080516x01641
15,57.852378276409546,cctv052x2004080516x01641
16,0.0,cctv052x2004080516x01641
17,0.0,cctv052x2004080516x01641
18,55.83915110495052,cctv052x2004080516x01641
19,57.9276007214635,cctv052x2004080516x01641
20,0.0,cctv052x2004080516x01641
21,6.154402201873178,cctv052x2004080516x01641
22,6.072702020066127,cctv052x2004080516x01641
23,70.05500942451863,cctv052x2004080516x01641
24,13.907109820547433,cctv052x2004080516x01641
25,3.0287056016645124,cctv052x2004080516x01641
26,61.33167983427233,cctv052x2004080516x01641
27,70.60823390711091,cctv052x2004080516x01641
28,0.0,cctv052x2004080516x01641
29,72.51721369330274,cctv052x2004080516x01641
30,0.0,cctv052x2004080516x01641
31,4.249397213988278,cctv052x2004080516x01641
32,0.0,cctv052x2004080516x01641
33,10.454991939525996,cctv052x2004080516x01641
34,70.48393556425683,cctv052x2004080516x01641
35,10.237640265527704,cctv052x2004080516x01641
36,51.14798339760904,cctv052x2004080516x01641
0,36.96096804513649,cctv052x2004080516x01642
1,19.493514381871638,cctv052x2004080516x01642
2,0.0,cctv052x2004080516x01642
3,0.0,cctv052x2004080516x01642
4,41.73762667179283,cctv052x2004080516x01642
5,28.87701507469213,cctv052x2004080516x01642
6,18.93617987899964,cctv052x2004080516x01642
7,31.56619129105251,cctv052x2004080516x01642
8,0.0,cctv052x2004080516x01642
9,3.4711145104774683,cctv052x2004080516x01642
10,13.587869563012038,cctv052x2004080516x01642
11,10.136993885482552,cctv052x2004080516x01642
12,18.900939813826096,cctv052x2004080516x01642
13,17.698239665821582,cctv052x2004080516x01642
14,0.0,cctv052x2004080516x01642
15,0.0,cctv052x2004080516x01642
16,0.0,cctv052x2004080516x01642
17,50.54696554333483,cctv052x2004080516x01642
18,0.0,cctv052x2004080516x01642
19,42.72022871716307,cctv052x2004080516x01642
20,13.320713570140146,cctv052x2004080516x01642
21,0.0,cctv052x2004080516x01642
22,80.7845463684543,cctv052x2004080516x01642
23,6.647006293833591,cctv052x2004080516x01642
24,0.0,cctv052x2004080516x01642
25,0.0,cctv052x2004080516x01642
26,0.0,cctv052x2004080516x01642
27,0.0,cctv052x2004080516x01642
28,3.495534007860186,cctv052x2004080516x01642
29,5.810346959010405,cctv052x2004080516x01642
30,0.0,cctv052x2004080516x01642
31,0.0,cctv052x2004080516x01642
32,0.0,cctv052x2004080516x01642
33,0.9337721403314252,cctv052x2004080516x01642
34,0.0,cctv052x2004080516x01642
35,106.12312909420828,cctv052x2004080516x01642
36,25.87563044441477,cctv052x2004080516x01642
37,0.0,cctv052x2004080516x01642
38,98.73561987171026,cctv052x2004080516x01642
0,26.97320563925299,cctv052x2004080516x01643
1,31.45945295641407,cctv052x2004080516x01643
2,14.515237326260266,cctv052x2004080516x01643
3,37.172972586276536,cctv052x2004080516x01643
4,2.670227652176413,cctv052x2004080516x01643
5,1.681910096169416,cctv052x2004080516x01643
6,17.69147808950385,cctv052x2004080516x01643
7,17.94878217192343,cctv052x2004080516x01643
8,1.907893783174216,cctv052x2004080516x01643
9,0.0,cctv052x2004080516x01643
10,0.0,cctv052x2004080516x01643
11,6.891330845327859,cctv052x2004080516x01643
12,0.0,cctv052x2004080516x01643
13,1.7723643090247647,cctv052x2004080516x01643
14,42.89751421748494,cctv052x2004080516x01643
15,0.0,cctv052x2004080516x01643
16,63.80024030129238,cctv052x2004080516x01643
17,51.49200871705358,cctv052x2004080516x01643
18,0.0,cctv052x2004080516x01643
19,14.745494454762108,cctv052x2004080516x01643
20,79.37658363447675,cctv052x2004080516x01643
21,22.32285001375288,cctv052x2004080516x01643
22,0.0,cctv052x2004080516x01643
23,6.081443164084527,cctv052x2004080516x01643
24,1.2668542208324869,cctv052x2004080516x01643
25,50.600567318573546,cctv052x2004080516x01643
26,79.04315952297695,cctv052x2004080516x01643
27,103.62670571774927,cctv052x2004080516x01643
28,18.296190045456232,cctv052x2004080516x01643
29,36.61151733070479,cctv052x2004080516x01643
0,22.1338875795492,cctv052x2004080516x01644
1,4.809978969944939,cctv052x2004080516x01644
2,27.452045117434015,cctv052x2004080516x01644
3,11.074784505610005,cctv052x2004080516x01644
4,13.326796919076145,cctv052x2004080516x01644
5,5.162536550760226,cctv052x2004080516x01644
6,4.696780506787583,cctv052x2004080516x01644
7,0.0,cctv052x2004080516x01644
8,0.0,cctv052x2004080516x01644
9,47.30228328567032,cctv052x2004080516x01644
10,27.983984955358007,cctv052x2004080516x01644
11,49.09626275584706,cctv052x2004080516x01644
12,0.0,cctv052x2004080516x01644
13,13.691521148324606,cctv052x2004080516x01644
14,0.0,cctv052x2004080516x01644
15,0.0,cctv052x2004080516x01644
16,16.538843040634973,cctv052x2004080516x01644
17,0.0,cctv052x2004080516x01644
18,6.867055101947257,cctv052x2004080516x01644
19,0.0,cctv052x2004080516x01644
20,0.0,cctv052x2004080516x01644
21,64.37027126614984,cctv052x2004080516x01644
22,0.0,cctv052x2004080516x01644
23,0.0,cctv052x2004080516x01644
0,2.55441996114743,cctv052x2004080516x01645
1,39.49648153700046,cctv052x2004080516x01645
2,1.0746677353439482,cctv052x2004080516x01645
3,3.768857808819005,cctv052x2004080516x01645
4,0.0,cctv052x2004080516x01645
5,26.809862451809327,cctv052x2004080516x01645
6,5.499043602856485,cctv052x2004080516x01645
7,8.935769603988682,cctv052x2004080516x01645
8,4.38821232198764,cctv052x2004080516x01645
9,12.534010500704468,cctv052x2004080516x01645
10,0.0,cctv052x2004080516x01645
11,2.047038607173936,cctv052x2004080516x01645
12,25.11051260247593,cctv052x2004080516x01645
13,49.38303270397484,cctv052x2004080516x01645
14,1.3937333777466163,cctv052x2004080516x01645
15,59.69528715757864,cctv052x2004080516x01645
16,0.0,cctv052x2004080516x01645
17,88.91583205984982,cctv052x2004080516x01645
18,0.0,cctv052x2004080516x01645
19,0.0,cctv052x2004080516x01645
20,30.270926101503765,cctv052x2004080516x01645
21,4.820691707211748,cctv052x2004080516x01645
22,22.272235479954013,cctv052x2004080516x01645
23,73.12120436905799,cctv052x2004080516x01645
24,9.221449500348887,cctv052x2004080516x01645
25,6.5554194759058895,cctv052x2004080516x01645
26,7.749613803584571,cctv052x2004080516x01645
27,32.796074714246835,cctv052x2004080516x01645
28,0.0,cctv052x2004080516x01645
29,25.43127581211248,cctv052x2004080516x01645
30,0.0,cctv052x2004080516x01645
31,102.74510309743532,cctv052x2004080516x01645
32,40.428439128550295,cctv052x2004080516x01645
33,5.127061322112044,cctv052x2004080516x01645
34,13.986267030580112,cctv052x2004080516x01645
35,136.2325624758873,cctv052x2004080516x01645
0,14.238139692625074,cctv052x2004080516x01646
1,18.03863654729714,cctv052x2004080516x01646
2,0.0,cctv052x2004080516x01646
3,0.0,cctv052x2004080516x01646
4,35.3469221383089,cctv052x2004080516x01646
5,12.0496132840664,cctv052x2004080516x01646
6,12.78104040607822,cctv052x2004080516x01646
7,23.128287454143507,cctv052x2004080516x01646
8,16.636766904678254,cctv052x2004080516x01646
9,14.100670683980672,cctv052x2004080516x01646
10,14.107370021803751,cctv052x2004080516x01646
11,22.858073579998408,cctv052x2004080516x01646
12,11.508106249744948,cctv052x2004080516x01646
13,14.397507878784198,cctv052x2004080516x01646
14,0.0,cctv052x2004080516x01646
15,2.309757671861844,cctv052x2004080516x01646
16,1.4106012947015298,cctv052x2004080516x01646
17,0.0,cctv052x2004080516x01646
18,7.269549415790947,cctv052x2004080516x01646
19,0.0,cctv052x2004080516x01646
20,28.228526665622063,cctv052x2004080516x01646
21,2.4178657318955703,cctv052x2004080516x01646
22,6.416397474964655,cctv052x2004080516x01646
23,0.6003886413385561,cctv052x2004080516x01646
24,26.71940051544307,cctv052x2004080516x01646
25,4.901976188892599,cctv052x2004080516x01646
26,23.724112626276256,cctv052x2004080516x01646
27,18.84691140306806,cctv052x2004080516x01646
28,20.93532573428008,cctv052x2004080516x01646
29,0.0,cctv052x2004080516x01646
30,7.238690022487042,cctv052x2004080516x01646
0,53.00960933971633,cctv052x2004080516x01647
1,49.24492049538201,cctv052x2004080516x01647
2,0.0,cctv052x2004080516x01647
3,0.0,cctv052x2004080516x01647
4,0.0,cctv052x2004080516x01647
5,0.0,cctv052x2004080516x01647
6,0.0,cctv052x2004080516x01647
7,40.37082860628573,cctv052x2004080516x01647
8,0.0,cctv052x2004080516x01647
9,32.086655983962025,cctv052x2004080516x01647
10,28.37764028548997,cctv052x2004080516x01647
11,25.58690326738328,cctv052x2004080516x01647
12,26.112446054924053,cctv052x2004080516x01647
13,18.450342560242564,cctv052x2004080516x01647
14,19.0544362953933,cctv052x2004080516x01647
15,5.698620577476549,cctv052x2004080516x01647
16,12.95145793341218,cctv052x2004080516x01647
17,11.4213569071235,cctv052x2004080516x01647
18,11.648819383015743,cctv052x2004080516x01647
19,2.768965748592477,cctv052x2004080516x01647
20,11.74446212380496,cctv052x2004080516x01647
21,23.347119572033392,cctv052x2004080516x01647
22,10.59885681861463,cctv052x2004080516x01647
23,0.0,cctv052x2004080516x01647
24,0.0,cctv052x2004080516x01647
25,0.0,cctv052x2004080516x01647
26,0.0,cctv052x2004080516x01647
27,37.76949171285243,cctv052x2004080516x01647
28,0.0,cctv052x2004080516x01647
29,0.0,cctv052x2004080516x01647
30,1.475701584033471,cctv052x2004080516x01647
31,97.79579755349695,cctv052x2004080516x01647
32,1.417874865143669,cctv052x2004080516x01647
33,65.26541327505194,cctv052x2004080516x01647
34,7.208585356092046,cctv052x2004080516x01647
35,4.868830176516899,cctv052x2004080516x01647
36,74.6931784956245,cctv052x2004080516x01647
37,75.90680186108074,cctv052x2004080516x01647
38,0.0,cctv052x2004080516x01647
39,0.0,cctv052x2004080516x01647
40,91.77894911670586,cctv052x2004080516x01647
41,107.64827812726205,cctv052x2004080516x01647
42,117.57107712346648,cctv052x2004080516x01647
43,132.11670436638832,cctv052x2004080516x01647
44,0.0,cctv052x2004080516x01647
0,48.493368310398914,cctv052x2004080516x01648
1,52.32659614129586,cctv052x2004080516x01648
2,33.276521636586786,cctv052x2004080516x01648
3,26.111104129125604,cctv052x2004080516x01648
4,2.962345792920517,cctv052x2004080516x01648
5,10.536362739821207,cctv052x2004080516x01648
6,10.555190746668591,cctv052x2004080516x01648
7,12.296302164927672,cctv052x2004080516x01648
8,6.960028529089864,cctv052x2004080516x01648
9,0.0,cctv052x2004080516x01648
10,14.830144418307032,cctv052x2004080516x01648
11,66.0915549213219,cctv052x2004080516x01648
12,51.807344487251534,cctv052x2004080516x01648
13,0.0,cctv052x2004080516x01648
14,26.66129464388272,cctv052x2004080516x01648
15,0.0,cctv052x2004080516x01648
16,20.469303807741507,cctv052x2004080516x01648
17,41.53179364123656,cctv052x2004080516x01648
18,0.0,cctv052x2004080516x01648
19,42.089856635675,cctv052x2004080516x01648
20,69.53520534437777,cctv052x2004080516x01648
21,32.89212063746451,cctv052x2004080516x01648
22,0.0,cctv052x2004080516x01648
23,0.0,cctv052x2004080516x01648
24,0.0,cctv052x2004080516x01648
25,5.105924883590954,cctv052x2004080516x01648
26,42.989500342004,cctv052x2004080516x01648
27,0.0,cctv052x2004080516x01648
28,74.55319115356599,cctv052x2004080516x01648
29,63.6782737446492,cctv052x2004080516x01648
30,0.0,cctv052x2004080516x01648
31,25.628534527620868,cctv052x2004080516x01648
32,130.20091180302188,cctv052x2004080516x01648
33,24.66315608992179,cctv052x2004080516x01648
0,29.796018445133097,cctv052x2004080516x01649
1,15.510473142356016,cctv052x2004080516x01649
2,12.086637658919162,cctv052x2004080516x01649
3,15.895508938943482,cctv052x2004080516x01649
4,37.72509359455495,cctv052x2004080516x01649
5,5.9561558730403785,cctv052x2004080516x01649
6,22.711240218065445,cctv052x2004080516x01649
7,20.88176353153328,cctv052x2004080516x01649
8,6.426535101423823,cctv052x2004080516x01649
9,6.242690063366127,cctv052x2004080516x01649
10,0.0,cctv052x2004080516x01649
11,27.12804911527173,cctv052x2004080516x01649
12,0.0,cctv052x2004080516x01649
13,5.958460114402742,cctv052x2004080516x01649
14,0.0,cctv052x2004080516x01649
15,45.11912294491814,cctv052x2004080516x01649
16,9.2034616924416,cctv052x2004080516x01649
17,2.399927260797405,cctv052x2004080516x01649
18,2.754465048133181,cctv052x2004080516x01649
19,10.471394046635774,cctv052x2004080516x01649
20,59.524360338595,cctv052x2004080516x01649
21,3.364283023535409,cctv052x2004080516x01649
22,5.304342846427053,cctv052x2004080516x01649
23,0.0,cctv052x2004080516x01649
24,97.02538700081868,cctv052x2004080516x01649
0,37.32938121412557,cctv052x2004080516x01650
1,44.63823964942506,cctv052x2004080516x01650
2,37.471536889930135,cctv052x2004080516x01650
3,29.871396048672946,cctv052x2004080516x01650
4,2.520469553069899,cctv052x2004080516x01650
5,0.0,cctv052x2004080516x01650
6,11.734006777097855,cctv052x2004080516x01650
7,13.999666716732513,cctv052x2004080516x01650
8,36.457835817727,cctv052x2004080516x01650
9,8.125425819756186,cctv052x2004080516x01650
10,16.012396561175027,cctv052x2004080516x01650
11,63.12659118304272,cctv052x2004080516x01650
12,46.18691798934128,cctv052x2004080516x01650
13,5.153492613697055,cctv052x2004080516x01650
14,3.4143061152642167,cctv052x2004080516x01650
15,48.88237041571619,cctv052x2004080516x01650
16,2.7930968331605706,cctv052x2004080516x01650
17,59.01769774410096,cctv052x2004080516x01650
18,71.76419714442974,cctv052x2004080516x01650
19,13.032972605721667,cctv052x2004080516x01650
20,8.129519501199173,cctv052x2004080516x01650
21,0.0,cctv052x2004080516x01650
22,8.7910949082097,cctv052x2004080516x01650
23,32.572341385063034,cctv052x2004080516x01650
24,34.52868857860526,cctv052x2004080516x01650
25,48.951101673979615,cctv052x2004080516x01650
26,3.3324200809409548,cctv052x2004080516x01650
27,7.130854944616469,cctv052x2004080516x01650
28,0.0,cctv052x2004080516x01650
29,80.54336268672793,cctv052x2004080516x01650
30,88.7879090461207,cctv052x2004080516x01650
31,39.66025409874843,cctv052x2004080516x01650
32,19.067219231068563,cctv052x2004080516x01650
33,79.44762409893089,cctv052x2004080516x01650
34,85.93711247060536,cctv052x2004080516x01650
35,63.45898745542373,cctv052x2004080516x01650
36,0.0,cctv052x2004080516x01650
0,21.279383457670612,cctv052x2004080517x01652
1,39.79868601562536,cctv052x2004080517x01652
2,28.59011005980247,cctv052x2004080517x01652
3,23.74332848202513,cctv052x2004080517x01652
4,48.262925533090176,cctv052x2004080517x01652
5,4.857271406097159,cctv052x2004080517x01652
6,53.64943519389023,cctv052x2004080517x01652
7,26.07477956846456,cctv052x2004080517x01652
8,51.95344613132399,cctv052x2004080517x01652
9,0.0,cctv052x2004080517x01652
10,69.78075100980595,cctv052x2004080517x01652
11,50.45723896041397,cctv052x2004080517x01652
12,0.0,cctv052x2004080517x01652
13,6.688907797542623,cctv052x2004080517x01652
14,10.796461014334708,cctv052x2004080517x01652
15,0.0,cctv052x2004080517x01652
16,0.0,cctv052x2004080517x01652
17,75.89059822826158,cctv052x2004080517x01652
18,9.97724364557615,cctv052x2004080517x01652
19,12.011318531285484,cctv052x2004080517x01652
20,88.39647120199486,cctv052x2004080517x01652
21,69.9502788984613,cctv052x2004080517x01652
22,0.0,cctv052x2004080517x01652
23,0.0,cctv052x2004080517x01652
24,96.86785392783672,cctv052x2004080517x01652
25,0.0,cctv052x2004080517x01652
26,0.0,cctv052x2004080517x01652
27,1.6162610351658009,cctv052x2004080517x01652
28,0.0,cctv052x2004080517x01652
29,78.99926250048917,cctv052x2004080517x01652
30,105.0073276957828,cctv052x2004080517x01652
31,89.49626865697046,cctv052x2004080517x01652
0,34.69639817262195,cctv052x2004080517x01653
1,27.138542356675337,cctv052x2004080517x01653
2,17.144593867161642,cctv052x2004080517x01653
3,22.620672835764864,cctv052x2004080517x01653
4,20.619394776856332,cctv052x2004080517x01653
5,2.128258012770372,cctv052x2004080517x01653
6,41.59115386849243,cctv052x2004080517x01653
7,10.4523460827358,cctv052x2004080517x01653
8,16.621228201035752,cctv052x2004080517x01653
9,12.784941342412308,cctv052x2004080517x01653
10,8.742720395940195,cctv052x2004080517x01653
11,3.595200265429148,cctv052x2004080517x01653
12,0.0,cctv052x2004080517x01653
13,3.950238401067673,cctv052x2004080517x01653
14,43.21127889318756,cctv052x2004080517x01653
15,1.8159920187827805,cctv052x2004080517x01653
16,0.0,cctv052x2004080517x01653
17,5.626076888341651,cctv052x2004080517x01653
18,0.0,cctv052x2004080517x01653
19,0.0,cctv052x2004080517x01653
20,2.05836192859762,cctv052x2004080517x01653
21,15.436509946883788,cctv052x2004080517x01653
22,0.8209433835255512,cctv052x2004080517x01653
23,40.51272084978337,cctv052x2004080517x01653
24,2.7352282165763517,cctv052x2004080517x01653
25,0.0,cctv052x2004080517x01653
26,43.049620176675255,cctv052x2004080517x01653
27,5.726578024184846,cctv052x2004080517x01653
28,13.481402247939362,cctv052x2004080517x01653
29,70.11506291896299,cctv052x2004080517x01653
30,24.06075993739369,cctv052x2004080517x01653
0,16.88249784263614,cctv052x2004080517x01654
1,39.82508559742427,cctv052x2004080517x01654
2,29.303584303001912,cctv052x2004080517x01654
3,13.501207368051762,cctv052x2004080517x01654
4,6.354845606232991,cctv052x2004080517x01654
5,14.647297445839945,cctv052x2004080517x01654
6,8.497724575681737,cctv052x2004080517x01654
7,17.87579325313168,cctv052x2004080517x01654
8,7.605075039952712,cctv052x2004080517x01654
9,16.587366174175404,cctv052x2004080517x01654
10,14.43601686470907,cctv052x2004080517x01654
11,13.040513127433318,cctv052x2004080517x01654
12,9.941570474013442,cctv052x2004080517x01654
13,14.614915730193609,cctv052x2004080517x01654
14,11.442003643289468,cctv052x2004080517x01654
15,1.45767809904504,cctv052x2004080517x01654
16,7.2358740165437565,cctv052x2004080517x01654
17,2.5322303816179805,cctv052x2004080517x01654
18,4.546740992530348,cctv052x2004080517x01654
19,20.010761709738187,cctv052x2004080517x01654
20,0.0,cctv052x2004080517x01654
21,45.00448526312017,cctv052x2004080517x01654
22,6.011356546184043,cctv052x2004080517x01654
23,5.304936484823924,cctv052x2004080517x01654
24,0.0,cctv052x2004080517x01654
25,0.2529048142414378,cctv052x2004080517x01654
26,0.0,cctv052x2004080517x01654
27,1.3883074275237286,cctv052x2004080517x01654
28,0.0,cctv052x2004080517x01654
0,47.13791900264323,cctv052x2004080517x01655
1,27.63624291498372,cctv052x2004080517x01655
2,44.45125309964824,cctv052x2004080517x01655
3,44.30054218049533,cctv052x2004080517x01655
4,26.20148250133329,cctv052x2004080517x01655
5,14.050430489639686,cctv052x2004080517x01655
6,6.630171796170272,cctv052x2004080517x01655
7,15.184748854501658,cctv052x2004080517x01655
8,22.120959107448208,cctv052x2004080517x01655
9,6.082793499151663,cctv052x2004080517x01655
10,4.991346982104411,cctv052x2004080517x01655
11,9.72279840427887,cctv052x2004080517x01655
12,19.71511948058532,cctv052x2004080517x01655
13,6.438242421770204,cctv052x2004080517x01655
14,0.0,cctv052x2004080517x01655
15,0.0,cctv052x2004080517x01655
16,0.0,cctv052x2004080517x01655
17,50.22259098510526,cctv052x2004080517x01655
18,0.0,cctv052x2004080517x01655
19,4.792359821765499,cctv052x2004080517x01655
20,71.9414141312628,cctv052x2004080517x01655
21,0.0,cctv052x2004080517x01655
22,64.11034769827769,cctv052x2004080517x01655
23,3.0569754600543377,cctv052x2004080517x01655
24,63.65574599224495,cctv052x2004080517x01655
25,6.149430354813156,cctv052x2004080517x01655
26,2.1662314895708024,cctv052x2004080517x01655
27,0.0,cctv052x2004080517x01655
28,9.352042040243,cctv052x2004080517x01655
29,0.4434853681437559,cctv052x2004080517x01655
30,8.378084553854583,cctv052x2004080517x01655
31,0.0,cctv052x2004080517x01655
0,33.24237434241567,cctv052x2004080517x01656
1,4.517764412225958,cctv052x2004080517x01656
2,18.000738094395285,cctv052x2004080517x01656
3,2.730747711122899,cctv052x2004080517x01656
4,22.790396342984423,cctv052x2004080517x01656
5,17.560102844959193,cctv052x2004080517x01656
6,15.73948881222798,cctv052x2004080517x01656
7,21.229054311498643,cctv052x2004080517x01656
8,3.785658882198187,cctv052x2004080517x01656
9,18.641710729530487,cctv052x2004080517x01656
10,5.988014973801784,cctv052x2004080517x01656
11,11.5181057866756,cctv052x2004080517x01656
12,13.02895982578342,cctv052x2004080517x01656
13,13.910247525523625,cctv052x2004080517x01656
14,0.0,cctv052x2004080517x01656
15,0.0,cctv052x2004080517x01656
16,2.565819360045339,cctv052x2004080517x01656
17,41.99028389516366,cctv052x2004080517x01656
18,23.474452439028116,cctv052x2004080517x01656
19,0.0,cctv052x2004080517x01656
20,17.351936266992038,cctv052x2004080517x01656
21,26.519815312514904,cctv052x2004080517x01656
22,0.0,cctv052x2004080517x01656
23,26.16333705343077,cctv052x2004080517x01656
24,0.0,cctv052x2004080517x01656
25,8.884169127539128,cctv052x2004080517x01656
26,0.0,cctv052x2004080517x01656
0,27.54443392923542,cctv052x2004080517x01657
1,19.12268513441271,cctv052x2004080517x01657
2,29.833711825950324,cctv052x2004080517x01657
3,14.101965755001686,cctv052x2004080517x01657
4,45.95466214656169,cctv052x2004080517x01657
5,29.05461348026701,cctv052x2004080517x01657
6,20.762260905500337,cctv052x2004080517x01657
7,5.729092188855764,cctv052x2004080517x01657
8,16.142144074351776,cctv052x2004080517x01657
9,0.0,cctv052x2004080517x01657
10,0.0,cctv052x2004080517x01657
11,8.885263363383158,cctv052x2004080517x01657
12,7.603167186328699,cctv052x2004080517x01657
13,1.080676363681542,cctv052x2004080517x01657
14,0.0,cctv052x2004080517x01657
15,34.71801317692228,cctv052x2004080517x01657
16,35.115870926866144,cctv052x2004080517x01657
17,0.0,cctv052x2004080517x01657
18,2.23713819046814,cctv052x2004080517x01657
19,63.72173788971467,cctv052x2004080517x01657
20,3.943438051685315,cctv052x2004080517x01657
21,11.801746023693404,cctv052x2004080517x01657
22,0.0,cctv052x2004080517x01657
23,68.46616924647441,cctv052x2004080517x01657
24,0.0,cctv052x2004080517x01657
25,5.335644843583162,cctv052x2004080517x01657
26,0.0,cctv052x2004080517x01657
27,13.223597100056608,cctv052x2004080517x01657
28,29.3627073768668,cctv052x2004080517x01657
29,0.0,cctv052x2004080517x01657
30,0.0,cctv052x2004080517x01657
0,16.308020825326278,cctv052x2004080517x01658
1,8.3434808306259,cctv052x2004080517x01658
